Unnamed: 0.1,Unnamed: 0,score_phrase,title,url,platform,score,genre,editors_choice,data_lancamento
1099,1099,Okay,The Settlers III,/games/the-settlers-iii/pc-3555,PC,6.9,Strategy,N,1999-02-04
1100,1100,Bad,The Game of Life [1998],/games/the-game-of-life-1998/ps-10381,PlayStation,4.8,Action,N,1999-01-07
1101,1101,Good,Speed Busters: American Highways,/games/speed-busters-american-highways/pc-9945,PC,7.8,Racing,N,1999-01-06
1102,1102,Mediocre,Montezuma's Return,/games/montezumas-return/pc-3120,PC,5.0,Platformer,N,1999-01-06
1103,1103,Mediocre,Snowmobile Racing,/games/snowmobile-racing/pc-10760,PC,5.1,Racing,N,1999-01-05
1104,1104,Good,NCAA March Madness '99,/games/ncaa-march-madness-99/ps-10749,PlayStation,7.4,Sports,N,1999-01-05
1105,1105,Great,Populous: The Beginning,/games/populous-the-beginning/pc-10294,PC,8.6,Strategy,N,1999-01-01
1106,1106,Bad,Test Drive Off-Road 2,/games/test-drive-off-road-2/pc-10221,PC,4.5,Racing,N,1999-01-14
1107,1107,Good,NCAA Final Four 99,/games/ncaa-final-four-99/ps-10761,PlayStation,7.9,Sports,N,1999-01-13
1108,1108,Okay,WCW/NWO Thunder,/games/wcwnwo-thunder/ps-10463,PlayStation,6.6,Wrestling,N,1999-01-13
1109,1109,Awful,Contender,/games/contender/ps-10523,PlayStation,3.0,Sports,N,1999-01-13
1110,1110,Okay,Dark Vengeance,/games/dark-vengeance/pc-3097,PC,6.8,Action,N,1999-01-11
1111,1111,Good,S.C.A.R.S.,/games/scars-809360/pc-3945,PC,7.0,Racing,N,1999-01-11
1112,1112,Good,Animaniacs Ten Pin Alley,/games/animaniacs-ten-pin-alley/ps-10242,PlayStation,7.1,Sports,N,1999-01-11
1113,1113,Okay,South Park,/games/south-park/n64-10075,Nintendo 64,6.2,Action,N,1999-01-11
1114,1114,Great,Virtual Pool 64,/games/virtual-pool-64/n64-3902,Nintendo 64,8.0,Sports,N,1999-01-11
1115,1115,Good,West Front,/games/john-tillers-west-front/pc-11028,PC,7.0,Strategy,N,1999-02-03
1116,1116,Good,Pro-Pinball: Big Race USA,/games/pro-pinball-big-race-usa/pc-11193,PC,7.4,Pinball,N,1999-02-01
1117,1117,Bad,Beavis and Butt-Head: Bunghole in One,/games/beavis-and-butt-head-bunghole-in-one/pc-10965,PC,4.4,Sports,N,1999-02-01
1118,1118,Great,Oddworld: Abe's Exoddus,/games/oddworld-abes-exoddus/pc-10214,PC,8.5,Platformer,Y,1999-01-29
1119,1119,Good,Return to Krondor,/games/return-to-krondor/pc-8009,PC,7.4,RPG,N,1999-01-28
1120,1120,Great,Castlevania [1999],/games/castlevania-64/n64-2229,Nintendo 64,8.2,"Action, Adventure",N,1999-01-27
1121,1121,Awful,Global Domination,/games/global-domination/pc-4009,PC,3.6,Strategy,N,1998-12-31
1122,1122,Good,Carnivores,/games/carnivores/pc-10746,PC,7.3,Action,N,1998-12-30
1123,1123,Great,Jane's WWII Fighters,/games/janes-wwii-fighters/pc-10745,PC,8.0,Simulation,N,1998-12-29
1124,1124,Great,European Air War,/games/european-air-war/pc-3996,PC,8.2,Simulation,N,1998-12-28
1125,1125,Okay,Combat Flight Simulator: WWII Europe Series,/games/3-great-planes-for-microsoft-combat-flight-simulator/pc-10505,PC,6.9,Simulation,N,1998-12-24
1126,1126,Great,Powerslide,/games/powerslide/pc-3124,PC,8.5,Racing,Y,1998-12-22
1127,1127,Okay,Quest for Glory V: Dragon Fire,/games/quest-for-glory-v-dragon-fire/pc-3671,PC,6.6,RPG,N,1998-12-21
1128,1128,Great,Gangsters: Organized Crime,/games/gangsters-organized-crime/pc-10459,PC,8.5,Strategy,N,1998-12-18
1129,1129,Okay,DethKarz,/games/dethkarz/pc-9926,PC,6.8,Racing,N,1998-12-18
1130,1130,Good,King's Quest VIII: Mask of Eternity,/games/kings-quest-viii-mask-of-eternity/pc-3529,PC,7.8,Adventure,N,1999-01-08
1131,1131,Amazing,FIFA '99,/games/fifa-99/n64-10065,Nintendo 64,9.0,Sports,N,1999-01-07
1132,1132,Good,Wargasm,/games/wargasm/pc-9940,PC,7.8,Action,N,1999-01-27
1133,1133,Awful,3-D Ultra NASCAR Pinball,/games/3-d-ultra-nascar-pinball/pc-10938,PC,3.0,Pinball,N,1999-01-27
1134,1134,Painful,Extreme Tennis,/games/extreme-tennis/pc-10930,PC,2.3,Sports,N,1999-01-26
1135,1135,Good,Wetrix,/games/wetrix/pc-9927,PC,7.8,Puzzle,N,1999-01-25
1136,1136,Great,Nectaris: Military Madness [1999],/games/nectaris-military-madness-1999/ps-10159,PlayStation,8.5,Strategy,N,1999-01-22
1137,1137,Mediocre,Jeff Wayne's The War of the Worlds,/games/jeff-waynes-the-war-of-the-worlds/pc-10901,PC,5.8,Strategy,N,1999-01-22
1138,1138,Good,Microsoft Golf 1999 Edition,/games/microsoft-golf-1999-edition-142157/pc-10892,PC,7.4,Sports,N,1999-01-21
1139,1139,Good,Blackstone Chronicles,/games/blackstone-chronicles/pc-10893,PC,7.0,Adventure,N,1999-01-21
1140,1140,Good,Bust-A-Move 4,/games/bust-a-move-4/ps-10168,PlayStation,7.5,Puzzle,N,1998-12-17
1141,1141,Great,Uprising-X,/games/uprising-x/ps-2315,PlayStation,8.0,Action,N,1998-12-16
1142,1142,Good,NBA Jam 99,/games/nba-jam-99/n64-3798,Nintendo 64,7.9,"Sports, Action",N,1998-12-15
1143,1143,Good,"Warhammer 40,000: Chaos Gate",/games/warhammer-40k-chaos-gate/pc-10638,PC,7.0,Strategy,N,1998-12-15
1144,1144,Bad,Master of Monsters: Disciples of Gaia,/games/master-of-monsters-disciples-of-gaia/ps-2211,PlayStation,4.0,Strategy,N,1998-12-15
1145,1145,Great,Wheel of Fortune [1998],/games/wheel-of-fortune-1998/ps-10374,PlayStation,8.0,Puzzle,N,1998-12-15
1146,1146,Good,F1 Formula 1 '98,/games/f1-formula-1-98/ps-10187,PlayStation,7.3,Action,N,1998-12-14
1147,1147,Good,Future Cop: L.A.P.D.,/games/future-cop-lapd/pc-10635,PC,7.8,Action,N,1998-12-14
1148,1148,Good,Golden Nugget 64,/games/golden-nugget-64/n64-10083,Nintendo 64,7.8,Simulation,N,1998-12-14
1149,1149,Great,Plane Crazy,/games/plane-crazy/pc-3549,PC,8.5,Racing,N,1998-12-11
1150,1150,Bad,WCW Nitro,/games/wcw-nitro/pc-10877,PC,4.8,Wrestling,N,1999-03-15
1151,1151,Bad,South Park,/games/south-park/pc-10733,PC,4.5,Action,N,1999-03-12
1152,1152,Okay,CyberStrike 2,/games/cyberstrike-2/pc-2299,PC,6.9,Simulation,N,1999-03-11
1153,1153,Awful,Barrage,/games/barrage/pc-3147,PC,3.7,Action,N,1999-03-10
1154,1154,Unbearable,Rush Down,/games/rush-down/ps-11218,PlayStation,1.5,Sports,N,1999-03-09
1155,1155,Awful,Brigandine: The Legend of Forsena,/games/brigandine-the-legend-of-forsena/ps-3865,PlayStation,3.0,Strategy,N,1999-03-04
1156,1156,Okay,Snowboard Kids 2,/games/snowboard-kids-2/n64-10080,Nintendo 64,6.0,Sports,N,1999-03-02
1157,1157,Great,Guardian's Crusade,/games/guardians-crusade-132716/ps-10795,PlayStation,8.5,RPG,N,1999-03-01
1158,1158,Good,Turok 2: Seeds of Evil,/games/turok-2-seeds-of-evil/pc-3976,PC,7.0,Shooter,N,1999-02-26
1159,1159,Bad,Eliminator,/games/eliminator/ps-10847,PlayStation,4.0,Action,N,1999-02-26
1160,1160,Okay,R-Types,/games/r-types/ps-2324,PlayStation,6.0,Shooter,N,1999-02-26
1161,1161,Okay,Thunder Brigade,/games/thunder-brigade/pc-11206,PC,6.2,Action,N,1999-02-25
1162,1162,Good,Marvel Super Heroes vs. Street Fighter,/games/marvel-super-heroes-vs-street-fighter/ps-10442,PlayStation,7.5,Fighting,N,1999-02-25
1163,1163,Great,Myth II: Soulblighter,/games/myth-ii-soulblighter/pc-10305,PC,8.9,Strategy,Y,1999-02-24
1164,1164,Good,Street Sk8er,/games/street-sk8er/ps-10653,PlayStation,7.0,Sports,N,1999-02-24
1165,1165,Amazing,Silent Hill,/games/silent-hill/ps-3982,PlayStation,9.0,Adventure,Y,1999-02-24
1166,1166,Okay,Blast Radius,/games/blast-radius/ps-10443,PlayStation,6.0,Action,N,1999-02-24
1167,1167,Great,Tetris 64,/games/tetris-64/n64-4081,Nintendo 64,8.4,Puzzle,N,1999-02-23
1168,1168,Amazing,SimCity 3000,/games/simcity-3000/pc-10849,PC,9.0,Simulation,Y,1999-02-22
1169,1169,Awful,Fisherman's Bait,/games/fishermans-bait/ps-10561,PlayStation,3.5,Hunting,N,1999-02-18
1170,1170,Amazing,Syphon Filter,/games/syphon-filter/ps-10574,PlayStation,9.5,Action,Y,1999-02-17
1171,1171,Mediocre,Top Gun: Hornet's Nest,/games/top-gun-hornets-nest/pc-10538,PC,5.1,Simulation,N,1999-02-16
1172,1172,Good,Tales of Destiny,/games/tales-of-destiny/ps-2215,PlayStation,7.5,RPG,N,1999-02-12
1173,1173,Amazing,Sid Meier's Alpha Centauri,/games/sid-meiers-alpha-centauri/pc-9941,PC,9.5,Strategy,Y,1999-02-12
1174,1174,Mediocre,Luftwaffe Commander,/games/luftwaffe-commander/pc-11144,PC,5.2,Simulation,N,1999-02-12
1175,1175,Unbearable,Notepad,/games/notepad/pc-11451,PC,1.5,Productivity,N,1999-04-01
1176,1176,Good,Lode Runner 3D,/games/lode-runner-3d/n64-10067,Nintendo 64,7.0,Puzzle,N,1999-03-31
1177,1177,Great,Star Wars: X-Wing Alliance,/games/star-wars-x-wing-alliance/pc-10172,PC,8.2,Action,N,1999-03-31
1178,1178,Okay,Big Air,/games/big-air/ps-10441,PlayStation,6.5,Sports,N,1999-03-30
1179,1179,Great,Interplay Sports Baseball 2000,/games/interplay-sports-baseball-2000/ps-10834,PlayStation,8.4,Sports,N,1999-03-30
1180,1180,Amazing,Heroes of Might and Magic III: The Restoration of Erathia,/games/heroes-of-might-and-magic-platinum-edition/pc-10222,PC,9.0,Strategy,Y,1999-03-29
1181,1181,Great,Gex 3: Deep Cover Gecko,/games/gex-3-deep-cover-gecko/ps-10257,PlayStation,8.1,Action,N,1999-03-29
1182,1182,Good,Redline,/games/redline-872199/pc-10588,PC,7.1,Action,N,1999-03-29
1183,1183,Great,EverQuest,/games/everquest/pc-2252,PC,8.4,RPG,Y,1999-03-26
1184,1184,Great,Micro Machines 64 Turbo,/games/micro-machines-64-turbo/n64-3961,Nintendo 64,8.6,Racing,N,1999-03-24
1185,1185,Amazing,Rollcage,/games/rollcage/ps-10582,PlayStation,9.0,Racing,N,1999-03-24
1186,1186,Amazing,Beetle Adventure Racing,/games/beetle-adventure-racing/n64-10070,Nintendo 64,9.1,Racing,Y,1999-03-24
1187,1187,Great,Need for Speed: High Stakes,/games/need-for-speed-high-stakes/ps-10968,PlayStation,8.8,Racing,Y,1999-03-24
1188,1188,Amazing,Triple Play 2000,/games/triple-play-2000/ps-10788,PlayStation,9.2,Sports,N,1999-03-24
1189,1189,Mediocre,Triple Play 2000,/games/triple-play-2000/n64-10654,Nintendo 64,5.4,Sports,N,1999-03-23
1190,1190,Unbearable,Freestyle Boardin' '99,/games/freestyle-boardin-99-142173/ps-10373,PlayStation,1.0,Sports,N,1999-03-23
1191,1191,Good,Army Men 3D,/games/army-men-3d/ps-4030,PlayStation,7.0,Action,N,1999-03-22
1192,1192,Okay,Resident Evil 2 (Platinum Edition),/games/resident-evil-2/pc-10402,PC,6.8,"Action, Adventure",N,1999-03-22
1193,1193,Bad,California Speed,/games/california-speed/n64-9860,Nintendo 64,4.2,Racing,N,1999-03-19
1194,1194,Great,Vigilante 8,/games/vigilante-8/n64-10066,Nintendo 64,8.2,Action,N,1999-03-19
1195,1195,Good,North vs. South: The Great American Civil War,/games/north-vs-south-the-great-american-civil-war/pc-11344,PC,7.0,Strategy,N,1999-03-19
1196,1196,Bad,NASCAR Revolution,/games/nascar-revolution/pc-11339,PC,4.5,Racing,N,1999-03-18
1197,1197,Good,Legend of Legaia,/games/legend-of-legaia/ps-10730,PlayStation,7.0,RPG,N,1999-03-17
1198,1198,Mediocre,Fighter Pilot: Ready - Aim - Fire,/games/fighter-pilot-ready-aim-fire/pc-11338,PC,5.0,Simulation,N,1999-03-17
1199,1199,Mediocre,Beavis and Butt-Head DO U,/games/beavis-and-butt-head-do-u/pc-11042,PC,5.6,Adventure,N,1999-03-15
1200,1200,Mediocre,NBA In the Zone '99,/games/nba-in-the-zone-99/n64-10383,Nintendo 64,5.6,Sports,N,1999-04-19
1201,1201,Great,Warzone 2100,/games/warzone-2100/pc-10652,PC,8.0,Strategy,N,1999-04-16
1202,1202,Good,Triple Play 2000,/games/triple-play-2000/pc-11249,PC,7.0,Sports,N,1999-04-16
1203,1203,Good,Machines,/games/machines/pc-9948,PC,7.2,Strategy,N,1999-04-15
1204,1204,Great,Falcon 4.0,/games/falcon-40/pc-3300,PC,8.4,Simulation,Y,1999-04-15
1205,1205,Mediocre,Rollcage,/games/rollcage/pc-11495,PC,5.2,Racing,N,1999-04-12
1206,1206,Mediocre,NHL Blades of Steel '99,/games/blades-of-steel-99/n64-10077,Nintendo 64,5.1,Sports,N,1999-04-12
1207,1207,Amazing,All-Star Baseball 2000,/games/all-star-baseball-2000/n64-1907,Nintendo 64,9.0,Sports,N,1999-04-09
1208,1208,Amazing,High Heat Baseball 2000,/games/high-heat-baseball-2000/pc-11036,PC,9.0,Sports,Y,1999-04-09
1209,1209,Okay,Charlie Blast's Territory,/games/charlie-blasts-territory/n64-4010,Nintendo 64,6.9,Puzzle,N,1999-04-09
1210,1210,Great,Imperialism II: The Age of Exploration,/games/imperialism-ii-the-age-of-exploration/pc-11488,PC,8.4,Strategy,N,1999-04-09
1211,1211,Good,Bust-A-Move 99,/games/bust-a-move-3-dx/ps-11069,PlayStation,7.0,Puzzle,N,1999-04-09
1212,1212,Good,Carmageddon 2: Carpocalypse Now,/games/carmageddon-2-carpocalypse-now/pc-3892,PC,7.0,Racing,N,1999-04-08
1213,1213,Awful,Pro 18: World Tour Golf,/games/pro-18-world-tour-golf/ps-10445,PlayStation,3.0,Sports,N,1999-04-07
1214,1214,Bad,Sports Car GT,/games/sports-car-gt/ps-3726,PlayStation,4.0,Racing,N,1999-04-06
1215,1215,Good,Fighter Squadron: Screamin' Demons Over Europe,/games/fighter-squadron-screamin-demons-over-europe/pc-3128,PC,7.2,Simulation,N,1999-04-06
1216,1216,Good,Starsiege,/games/starsiege/pc-4011,PC,7.7,Simulation,N,1999-04-06
1217,1217,Great,MLB 2000,/games/mlb-2000/ps-10926,PlayStation,8.9,Sports,N,1999-04-06
1218,1218,Great,Bust-A-Move '99,/games/bust-a-move/n64-9937,Nintendo 64,8.2,Puzzle,N,1999-04-06
1219,1219,Mediocre,Rampage 2: Universal Tour,/games/rampage-2-universal-tour/n64-10513,Nintendo 64,5.3,Action,N,1999-04-05
1220,1220,Mediocre,Rampage 2: Universal Tour,/games/rampage-2-universal-tour/ps-10528,PlayStation,5.2,Action,N,1999-04-05
1221,1221,Bad,Army Men II,/games/army-men-ii/pc-10210,PC,4.4,Action,N,1999-04-05
1222,1222,Good,T'ai Fu: Wrath of the Tiger,/games/tai-fu-wrath-of-the-tiger/ps-10160,PlayStation,7.5,Action,N,1999-04-05
1223,1223,Great,Recoil,/games/recoil/pc-3717,PC,8.3,Action,N,1999-04-02
1224,1224,Great,RollerCoaster Tycoon,/games/rollercoaster-tycoon/pc-10759,PC,8.5,Simulation,Y,1999-04-02
1225,1225,Okay,Motorhead [1998],/games/motorhead/pc-3566,PC,6.0,Racing,N,1999-05-17
1226,1226,Good,Grand Theft Auto: London 1969,/games/grand-theft-auto-london-1969/ps-11460,PlayStation,7.5,Action,N,1999-05-10
1227,1227,Mediocre,Interplay Sports Baseball 2000,/games/interplay-sports-baseball-2000/pc-11635,PC,5.0,Sports,N,1999-05-07
1228,1228,Amazing,Street Fighter Alpha 3,/games/street-fighter-alpha-3/ps-10362,PlayStation,9.3,Fighting,Y,1999-05-07
1229,1229,Good,Ken Griffey Jr.'s Slugfest,/games/ken-griffey-jrs-slugfest/n64-10764,Nintendo 64,7.9,Sports,N,1999-05-07
1230,1230,Great,Point Blank 2,/games/point-blank-2/ps-10800,PlayStation,8.5,Shooter,Y,1999-05-07
1231,1231,Mediocre,Tank Racer,/games/tank-racer/pc-11251,PC,5.2,Racing,N,1999-05-05
1232,1232,Good,Ehrgeiz: God Bless the Ring,/games/ehrgeiz/ps-10902,PlayStation,7.5,Fighting,N,1999-05-05
1233,1233,Amazing,R4: Ridge Racer Type 4,/games/r4-ridge-racer-type-4/ps-10354,PlayStation,9.4,Racing,Y,1999-05-05
1234,1234,Painful,Extreme Rodeo,/games/extreme-rodeo/pc-11608,PC,2.0,Sports,N,1999-05-04
1235,1235,Unbearable,Extreme Bullrider,/games/extreme-bullrider/pc-11609,PC,1.5,Sports,N,1999-05-04
1236,1236,Great,Pokemon Stadium 2 [Japanese Version],/games/pokemon-stadium-2-jp/n64-11758,Nintendo 64,8.1,Battle,N,1999-05-03
1237,1237,Good,Apache Havoc: Enemy Engaged,/games/apache-havoc-enemy-engaged/pc-10372,PC,7.1,Simulation,N,1999-05-03
1238,1238,Good,Microsoft Baseball 2000,/games/microsoft-baseball-2000-142164/pc-11549,PC,7.0,Sports,N,1999-04-30
1239,1239,Great,NBA In the Zone '99,/games/nba-in-the-zone-99/ps-10559,PlayStation,8.3,Sports,N,1999-04-29
1240,1240,Okay,Hello Kitty's Cube Frenzy,/games/hello-kittys-cube-frenzy/ps-11554,PlayStation,6.5,Puzzle,N,1999-04-28
1241,1241,Okay,Chameleon Twist 2,/games/chameleon-twist-2/n64-3868,Nintendo 64,6.1,Platformer,N,1999-04-28
1242,1242,Great,Super Smash Bros.,/games/super-smash-bros/n64-10494,Nintendo 64,8.5,Fighting,Y,1999-04-27
1243,1243,Okay,Requiem: Avenging Angel,/games/requiem-avenging-angel/pc-10211,PC,6.7,Action,N,1999-04-26
1244,1244,Good,Commandos: Beyond the Call of Duty,/games/commandos-beyond-the-call-of-duty/pc-11528,PC,7.9,Strategy,N,1999-04-22
1245,1245,Awful,3 Xtreme,/games/3-xtreme/ps-10928,PlayStation,3.0,Sports,N,1999-04-21
1246,1246,Okay,Bottom of the 9th,/games/bottom-of-the-9th/n64-10069,Nintendo 64,6.2,Sports,N,1999-04-21
1247,1247,Bad,Civilization: Call to Power,/games/civilization-call-to-power/pc-3999,PC,4.8,Strategy,N,1999-04-20
1248,1248,Mediocre,Reah,/games/reah/pc-11098,PC,5.0,"Puzzle, Adventure",N,1999-04-19
1249,1249,Okay,Dead in the Water,/games/dead-in-the-water/ps-3893,PlayStation,6.5,Action,N,1999-04-19
1250,1250,Good,Pac-Land,/games/pac-land/lynx-5869,Lynx,7.0,Platformer,N,1999-06-06
1251,1251,Amazing,MechWarrior 3,/games/mechwarrior-3/pc-3116,PC,9.1,Simulation,Y,1999-06-04
1252,1252,Mediocre,Star Trek: The Next Generation: Birth of the Federation,/games/star-trek-the-next-generation-birth-of-the-federation/pc-10395,PC,5.5,Strategy,N,1999-06-04
1253,1253,Great,Bloody Roar II: The New Breed,/games/bloody-roar-ii-the-new-breed/ps-10750,PlayStation,8.8,Fighting,Y,1999-06-03
1254,1254,Good,Sports Car GT,/games/sports-car-gt/pc-11888,PC,7.3,Racing,N,1999-06-03
1255,1255,Good,Grand Theft Auto: London 1969,/games/grand-theft-auto-london-1969/pc-11252,PC,7.8,Action,N,1999-06-03
1256,1256,Great,Quake II,/games/jake2/n64-3821,Nintendo 64,8.2,Shooter,N,1999-07-01
1257,1257,Good,Bugs Bunny: Lost in Time,/games/bugs-bunny-lost-in-time/ps-10546,PlayStation,7.8,Action,N,1999-07-01
1258,1258,Okay,Fighting Force 64,/games/fighting-force/n64-3774,Nintendo 64,6.4,Action,N,1999-06-02
1259,1259,Great,Austin Powers Operation: Trivia,/games/austin-powers-operation-trivia/pc-11883,PC,8.0,Puzzle,N,1999-06-02
1260,1260,Awful,Superman [1999],/games/superman-1999/n64-1957,Nintendo 64,3.4,Action,N,1999-06-02
1261,1261,Okay,A Bug's Life,/games/a-bugs-life/n64-11211,Nintendo 64,6.8,Platformer,N,1999-06-01
1262,1262,Bad,Castrol Honda Superbike Racing,/games/castrol-honda-superbike-racing/ps-11787,PlayStation,4.0,Racing,N,1999-06-01
1263,1263,Mediocre,Centipede [1999],/games/centipede-1999/ps-3983,PlayStation,5.5,Shooter,N,1999-06-01
1264,1264,Okay,Star Wars: Episode I: The Phantom Menace,/games/star-wars-episode-i-the-phantom-menace/pc-11411,PC,6.2,Adventure,N,1999-05-27
1265,1265,Great,Star Wars: Episode I: Racer,/games/star-wars-episode-i-racer/pc-11398,PC,8.0,Racing,N,1999-05-27
1266,1266,Mediocre,Alexi Lalas International Soccer,/games/alexi-lalas-international-soccer/ps-11538,PlayStation,5.5,Sports,N,1999-05-26
1267,1267,Amazing,Awesome Golf,/games/awesome-golf/lynx-5854,Lynx,9.0,Sports,N,1999-06-30
1268,1268,Great,Baseball Heroes,/games/baseball-heroes/lynx-4131,Lynx,8.0,Sports,N,1999-06-30
1269,1269,Bad,Basketbrawl,/games/basketbrawl/lynx-5855,Lynx,4.0,"Sports, Action",N,1999-06-30
1270,1270,Good,Warzone 2100,/games/warzone-2100/ps-10813,PlayStation,7.5,Strategy,N,1999-06-30
1271,1271,Great,Batman Returns,/games/batman-returns/lynx-5856,Lynx,8.0,Platformer,N,1999-06-30
1272,1272,Great,A.P.B.,/games/apb/lynx-5847,Lynx,8.5,Action,N,1999-06-30
1273,1273,Good,Command & Conquer (1999),/games/command-and-conquer/n64-1947,Nintendo 64,7.6,Strategy,N,1999-06-29
1274,1274,Great,Heavy Gear II,/games/heavy-gear-ii/pc-3820,PC,8.4,Simulation,N,1999-06-29
1275,1275,Great,The Next Tetris,/games/the-next-tetris/ps-11164,PlayStation,8.8,Puzzle,Y,1999-06-29
1276,1276,Unbearable,Extreme Watersports,/games/extreme-watersports/pc-11834,PC,1.0,Sports,N,1999-05-26
1277,1277,Good,Magic & Mayhem,/games/magic-mayhem/pc-11185,PC,7.3,Strategy,N,1999-05-25
1278,1278,Bad,Apollo 18: The Moon Missions,/games/apollo-18-the-moon-missions/pc-11805,PC,4.2,Simulation,N,1999-05-24
1279,1279,Bad,High Heat Baseball 2000,/games/high-heat-baseball-2000/ps-11553,PlayStation,4.5,Sports,N,1999-05-21
1280,1280,Good,Star Wars: Episode I: Racer,/games/star-wars-episode-i-racer/n64-10490,Nintendo 64,7.2,Racing,N,1999-05-20
1281,1281,Good,Yoot Tower,/games/yoot-tower/pc-11789,PC,7.8,Strategy,N,1999-05-20
1282,1282,Good,Need for Speed: High Stakes,/games/need-for-speed-high-stakes/pc-11562,PC,7.5,Racing,N,1999-06-29
1283,1283,Great,Unreal Mission Pack: Return to Na Pali,/games/unreal-mission-pack-return-to-na-pali/pc-11653,PC,8.0,Action,N,1999-06-28
1284,1284,Amazing,Golf,/games/golf/gb-4116,Game Boy,9.0,Sports,N,1999-06-25
1285,1285,Good,Vegas Stakes,/games/vegas-stakes/gb-11994,Game Boy,7.0,Simulation,N,1999-06-23
1286,1286,Amazing,Ape Escape,/games/ape-escape/ps-11105,PlayStation,9.5,Platformer,Y,1999-06-23
1287,1287,Masterpiece,Pokemon Blue Version,/games/pokemon-blue-version/gb-16708,Game Boy,10.0,RPG,Y,1999-06-23
1288,1288,Great,Harvest Moon,/games/harvest-moon-gb/gb-10181,Game Boy,8.0,Simulation,N,1999-06-23
1289,1289,Masterpiece,Pokemon Red Version,/games/pokemon-red-version/gb-9846,Game Boy,10.0,RPG,Y,1999-06-23
1290,1290,Good,James Bond 007 [1998],/games/james-bond-007-1998/gb-9461,Game Boy,7.0,Action,N,1999-06-23
1291,1291,Good,F-16 Aggressor,/games/f-16-aggressor/pc-9920,PC,7.3,Simulation,N,1999-05-20
1292,1292,Okay,Gruntz,/games/gruntz/pc-11560,PC,6.0,Puzzle,N,1999-05-19
1293,1293,Good,Boss Rally,/games/boss-rally/pc-4004,PC,7.3,Racing,N,1999-05-19
1294,1294,Okay,Motorhead [1998],/games/motorhead/pc-3566,PC,6.0,Racing,N,1999-05-17
1295,1295,Good,Might and Magic VII: For Blood and Honor,/games/might-and-magic-vii-for-blood-and-honor/pc-10208,PC,7.7,RPG,N,1999-06-18
1296,1296,Bad,Championship Pool,/games/championship-pool/gb-12000,Game Boy,4.0,Sports,N,1999-06-18
1297,1297,Great,Fighter Maker,/games/fighter-maker/ps-3775,PlayStation,8.0,Fighting,N,1999-06-17
1298,1298,Great,Star Ocean: The Second Story,/games/star-ocean-the-second-story/ps-4057,PlayStation,8.8,"Action, RPG",N,1999-06-17
1299,1299,Good,Jeff Gordon XS Racing,/games/jeff-gordon-xs-racing/pc-10649,PC,7.0,Racing,N,1999-06-17
1300,1300,Good,F-1 Race,/games/f-1-race/gb-4111,Game Boy,7.0,Racing,N,1999-06-22
1301,1301,Okay,Boggle Plus,/games/boggle-plus/gb-11982,Game Boy,6.0,Puzzle,N,1999-06-21
1302,1302,Great,Bomberman GB (Japan),/games/bomberman-gb-japan/gb-9831,Game Boy,8.0,Action,N,1999-06-21
1303,1303,Great,Ultimate 8 Ball,/games/ultimate-8-ball/ps-11230,PlayStation,8.0,Sports,N,1999-06-21
1304,1304,Great,Klax,/games/klax/gbc-11523,Game Boy Color,8.0,Puzzle,N,1999-06-20
1305,1305,Good,Dracula the Undead,/games/dracula-the-undead/lynx-5849,Lynx,7.0,Adventure,N,1999-07-06
1306,1306,Great,Hydra,/games/hydra/lynx-4143,Lynx,8.0,Action,N,1999-07-06
1307,1307,Okay,Hard Drivin',/games/hard-drivin/lynx-4142,Lynx,6.0,Racing,N,1999-07-06
1308,1308,Great,Xybots,/games/xybots/lynx-4134,Lynx,8.0,Action,N,1999-07-06
